Item
	ItemType = Weapon
	Name = "Dagger"
	Material = "Iron"
	Icon = "Weapons\IronDagger.dds"
	Model = "Weapons\Iron\Dagger.NIF"
	BasePrice = 6
	ItemLevel = 1
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 7
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 0.6
	Speed = 1.4
	Health = 275
	Damage = 5
	IgnoreResist = false
	CustomType = "Dagger"
End
Item
	ItemType = Weapon
	Name = "Shortsword"
	Material = "Iron"
	Icon = "Weapons\IronShortsword.dds"
	Model = "Weapons\Iron\ShortSword.NIF"
	BasePrice = 10
	ItemLevel = 1
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 12
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 0.95
	Speed = 1.25
	Health = 325
	Damage = 7
	IgnoreResist = false
	CustomType = "Shortsword"
End
Item
	ItemType = Weapon
	Name = "Longsword"
	Material = "Iron"
	Icon = "Weapons\IronLongsword.dds"
	Model = "Weapons\Iron\LongSword.NIF"
	BasePrice = 20
	ItemLevel = 1
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 32
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 1.05
	Speed = 1
	Health = 400
	Damage = 9
	IgnoreResist = false
	CustomType = "Longsword"
End
Item
	ItemType = Weapon
	Name = "Katana"
	Material = "Iron"
	Icon = "Weapons\AkaviriLongsword.dds"
	Model = "Weapons\SevArmory\ironkatana.nif"
	BasePrice = 25
	ItemLevel = 1
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 17
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 1
	Speed = 1.2
	Health = 375
	Damage = 11
	IgnoreResist = false
	CustomType = "Katana"
End
Item
	ItemType = Weapon
	Name = "Kodachi"
	Material = "Iron"
	Icon = "Weapons\tanto.dds"
	Model = "Weapons\SevArmory\irondunno.nif"
	BasePrice = 22
	ItemLevel = 1
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 15.0
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 0.9
	Speed = 1.2
	Health = 350
	Damage = 11
	IgnoreResist = false
	CustomType = "Longsword"
End
Item
	ItemType = Weapon
	Name = "Tanto"
	Material = "Iron"
	Icon = "Weapons\tanto.dds"
	Model = "Weapons\SevArmory\irontanto.nif"
	BasePrice = 6
	ItemLevel = 1
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 5
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 0.7
	Speed = 1.6
	Health = 275
	Damage = 6
	IgnoreResist = false
	CustomType = "Dagger"
End
Item
	ItemType = Weapon
	Name = "Wakizashi"
	Material = "Iron"
	Icon = "Weapons\tanto.dds"
	Model = "Weapons\SevArmory\ironwakizashi.nif"
	BasePrice = 10
	ItemLevel = 1
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 7
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 0.8
	Speed = 1.4
	Health = 275
	Damage = 7
	IgnoreResist = false
	CustomType = "Dagger"
End
Item
	ItemType = Weapon
	Name = "Dagger"
	Material = "Steel"
	Icon = "Weapons\SteelDagger.dds"
	Model = "Weapons\Steel\Dagger.NIF"
	BasePrice = 20
	ItemLevel = 3
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 6
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 0.6
	Speed = 1.4
	Health = 250
	Damage = 7
	IgnoreResist = false
	CustomType = "Dagger"
End
Item
	ItemType = Weapon
	Name = "Longsword"
	Material = "Steel"
	Icon = "Weapons\SteelLongsword.dds"
	Model = "Weapons\Steel\Longsword.NIF"
	BasePrice = 45
	ItemLevel = 3
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 31
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 1.05
	Speed = 1
	Health = 375
	Damage = 11
	IgnoreResist = false
	CustomType = "Longsword"
End
Item
	ItemType = Weapon
	Name = "Shortsword"
	Material = "Steel"
	Icon = "Weapons\SteelShortsword.dds"
	Model = "Weapons\Steel\Shortsword.NIF"
	BasePrice = 25
	ItemLevel = 3
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 11
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 0.95
	Speed = 1.25
	Health = 300
	Damage = 9
	IgnoreResist = false
	CustomType = "Shortsword"
End
Item
	ItemType = Weapon
	Name = "Cutlass"
	Material = "Steel"
	Icon = "Weapons\Cutlass.dds"
	Model = "Weapons\Cutlass\Cutlass.NIF"
	BasePrice = 40
	ItemLevel = 3
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 25
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 1.05
	Speed = 1
	Health = 225
	Damage = 11
	IgnoreResist = false
	CustomType = "Longsword"
End
Item
	ItemType = Weapon
	Name = "Katana"
	Material = "Steel"
	Icon = "Weapons\AkaviriLongsword.dds"
	Model = "Weapons\SevArmory\steelkatana.nif"
	BasePrice = 50
	ItemLevel = 3
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 24
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 1
	Speed = 1.2
	Health = 325
	Damage = 13
	IgnoreResist = false
	CustomType = "Katana"
End
Item
	ItemType = Weapon
	Name = "Kodachi"
	Material = "Steel"
	Icon = "Weapons\tanto.dds"
	Model = "Weapons\SevArmory\steeldunno.nif"
	BasePrice = 45
	ItemLevel = 3
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 24
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 0.9
	Speed = 1.2
	Health = 300
	Damage = 13
	IgnoreResist = false
	CustomType = "Longsword"
End
Item
	ItemType = Weapon
	Name = "Tanto"
	Material = "Steel"
	Icon = "Weapons\tanto.dds"
	Model = "Weapons\SevArmory\steeltanto.nif"
	BasePrice = 20
	ItemLevel = 3
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 5
	EnchantPoints = 0
	Type = "Blade One Hand"
	Reach = 0.7
	Speed = 1.6
	Health = 175
	Damage = 7
	IgnoreResist = false
	CustomType = "Dagger"
End
Item
	ItemType = Weapon
	Name = "Wakizashi"
	Material = "Steel"
	Icon = "Weapons\tanto.dds"
