Item
	ItemType = Weapon
	Name = "Warhammer"
	Material = "Iron"
	Icon = "Weapons\IronWarhammer.dds"
	Model = "Weapons\Iron\Warhammer.NIF"
	BasePrice = 60
	ItemLevel = 1
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 57
	EnchantPoints = 0
	Type = "Blunt Two Hand"
	Reach = 1
	Speed = 0.7
	Health = 525
	Damage = 21
	IgnoreResist = false
	CustomType = "Warhammer"
End
Item
	ItemType = Weapon
	Name = "Battle Axe"
	Material = "Iron"
	Icon = "Weapons\IronBattleAxe.dds"
	Model = "Weapons\Iron\Battleaxe.NIF"
	BasePrice = 35
	ItemLevel = 1
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 50
	EnchantPoints = 0
	Type = "Blunt Two Hand"
	Reach = 0.95
	Speed = 0.75
	Health = 500
	Damage = 20
	IgnoreResist = false
	CustomType = "Battle Axe"
End
Item
	ItemType = Weapon
	Name = "Battle Axe"
	Material = "Steel"
	Icon = "Weapons\SteelBattleAxe.dds"
	Model = "Weapons\Steel\BattleAxe.NIF"
	BasePrice = 75
	ItemLevel = 3
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 44
	EnchantPoints = 0
	Type = "Blunt Two Hand"
	Reach = 0.95
	Speed = 0.75
	Health = 475
	Damage = 22
	IgnoreResist = false
	CustomType = "Battle Axe"
End
Item
	ItemType = Weapon
	Name = "Warhammer"
	Material = "Steel"
	Icon = "Weapons\SteelWarhammer.dds"
	Model = "Weapons\Steel\Warhammer.NIF"
	BasePrice = 125
	ItemLevel = 3
	MinEffectLevel = 1
	MaxEffectLevel = 15
	Weight = 49
	EnchantPoints = 0
	Type = "Blunt Two Hand"
	Reach = 1
	Speed = 0.7
	Health = 500
	Damage = 23
	IgnoreResist = false
	CustomType = "Warhammer"
End
Item
	ItemType = Weapon
	Name = "Warhammer"
	Material = "Silver"
	Icon = "Weapons\SilverWarhammer.dds"
	Model = "Weapons\Silver\Warhammer.NIF"
	BasePrice = 200
	ItemLevel = 5
	MinEffectLevel = 1
	MaxEffectLevel = 20
	Weight = 64
	EnchantPoints = 0
	Type = "Blunt Two Hand"
